"Titre court","Titre complet","Numéro de l'amendement","Partie de l'amendement","Sort de l'amendement","Désignation de l'article","Délibération","Auteur","Cosignataire(s)","Instance","Etape du texte","URL Dossier législatif","URL Texte référence","URL Amendement","URL Amendement format XML"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 740 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF740","I","Non renseigné","Article 36","Première délibération","Rouaux Claudia","  Mme Mercier, M. Philippe Brun, M. Baptiste, M. Baumel, M. Bouloux, M. Oberti, Mme Pantel, Mme Pirès Beaune, M. Vallaud, Mme Allemand, M. Aviragnet, M. Barusseau, Mme Battistel, M. Belhaddad, Mme Bellay, M. Benbrahim, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, M. Delaporte, M. Delautrette, Mme Diop, Mme Dombre Coste, M. Dufau, M. Echaniz, M. Eskenazi, M. Faure, Mme Froger, M. Fégné, M. Garot, Mme Godard, M. Gokel, Mme Got, M. Emmanuel Grégoire, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Jourdan, Mme Karamanli, Mme Keloua Hachi, M. Leseul, M. Lhardit, M. Naillet, M. Pena, Mme Pic, M. Potier, M. Pribetich, M. Proença, Mme Rossi, M. Aurélien Rousseau, M. Roussel, Mme Runel, Mme Récalde, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, Mme Thomin, M. Vicot, M. William et les membres du groupe Socialistes et apparentés","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF740","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000740.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 712 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF712","I","Non renseigné","Après l'article 40","Première délibération","Keloua Hachi Fatiha","  Mme Mercier, M. Philippe Brun, M. Baptiste, M. Baumel, M. Bouloux, M. Oberti, Mme Pantel, Mme Pirès Beaune, M. Vallaud, Mme Allemand, M. Aviragnet, M. Barusseau, Mme Battistel, M. Belhaddad, Mme Bellay, M. Benbrahim, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, M. Delaporte, M. Delautrette, Mme Diop, Mme Dombre Coste, M. Dufau, M. Echaniz, M. Eskenazi, M. Faure, Mme Froger, M. Fégné, M. Garot, Mme Godard, M. Gokel, Mme Got, M. Emmanuel Grégoire, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Jourdan, Mme Karamanli, M. Leseul, M. Lhardit, M. Naillet, M. Pena, Mme Pic, M. Potier, M. Pribetich, M. Proença, Mme Rossi, Mme Rouaux, M. Aurélien Rousseau, M. Roussel, Mme Runel, Mme Récalde, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, Mme Thomin, M. Vicot, M. William et les membres du groupe Socialistes et apparentés","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_40","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF712","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000712.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 599 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF599","I","Non renseigné","Après l'article 27","Première délibération","Cazeneuve Jean-René","  M. Metzdorf et Mme Olivia Grégoire","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF599","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000599.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 955 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF955","I","Non renseigné","Après l'article 29","Première délibération","Breton Xavier",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_29","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF955","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000955.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 499 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF499","I","Non renseigné","Après l'article 25","Première délibération","Brun Philippe","  Mme Mercier, Mme Allemand, M. Aviragnet, M. Baptiste, M. Barusseau, Mme Battistel, M. Baumel, M. Belhaddad, Mme Bellay, M. Benbrahim, M. Bouloux, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, M. Delaporte, M. Delautrette, Mme Diop, Mme Dombre Coste, M. Dufau, M. Echaniz, M. Eskenazi, M. Faure, Mme Froger, M. Fégné, M. Garot, Mme Godard, M. Gokel, Mme Got, M. Emmanuel Grégoire, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Jourdan, Mme Karamanli, Mme Keloua Hachi, M. Leseul, M. Lhardit, M. Naillet, M. Oberti, Mme Pantel, M. Pena, Mme Pic, Mme Pirès Beaune, M. Potier, M. Pribetich, M. Proença, Mme Rossi, Mme Rouaux, M. Aurélien Rousseau, M. Roussel, Mme Runel, Mme Récalde, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, Mme Thomin, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_25","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF499","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000499.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 148 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF148","I","Non renseigné","Après l'article 27","Première délibération","Roseren Xavier",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF148","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000148.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1065 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1065","I","Non renseigné","Après l'article 18","Première délibération","Fugit Jean-Luc",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_18","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1065","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001065.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 107 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF107","I","Non renseigné","Après l'article 27","Première délibération","Labaronne Daniel",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF107","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000107.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 391 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF391","I","Non renseigné","Après l'article 25","Première délibération","Tanguy Jean-Philippe",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_25","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF391","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000391.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 340 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF340","I","Non renseigné","Après l'article 17","Première délibération","Mathiasin Max","  M. Castellani, M. Castiglione, Mme de Pélichy, M. Molac, M. Naegelen, Mme Sanquer, M. Serva et M. Taupiac","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_17","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF340","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000340.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 457 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF457","I","Non renseigné","Après l'article 24","Première délibération","Simonnet Danielle","  M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, Mme Belluco, M. Ben Cheikh, M. Biteau, M. Arnaud Bonnet, M. Nicolas Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, Mme Ozenne, M. Peytavie, Mme Pochon, M. Raux, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sas, Mme Sebaihi, Mme Taillé-Polian, M. Tavernier, M. Thierry et Mme Voynet","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_24","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF457","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000457.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 388 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF388","I","Non renseigné","Après l'article 25","Première délibération","Tanguy Jean-Philippe",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_25","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF388","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000388.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1414 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1414","I","Non renseigné","Article 33","Première délibération","Bataille Jean-Pierre","  M. Castellani et M. de Courson","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_33","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1414","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001414.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 351 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF351","I","Non renseigné","Après l'article 27","Première délibération","Ray Nicolas","  M. Liger et M. Jean-Pierre Vigier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF351","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000351.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 363 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF363","I","Non renseigné","Après l'article 17","Première délibération","Castellani Michel","  M. Bataille, M. de Courson, Mme de Pélichy, M. Mathiasin, M. Mazaury, M. Molac, M. Castiglione et M. Taupiac","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_17","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF363","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000363.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 677 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF677","I","Non renseigné","Après l'article 24","Première délibération","Lejeune Claire","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_24","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF677","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000677.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1433 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1433","I","Non renseigné","Article 43","Première délibération","de Courson Charles","  M. Bataille et M. Castellani","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_43","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1433","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001433.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 43 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF43","I","Non renseigné","Article 36","Première délibération","Renault Matthias","  M. Allisio, M. Amblard, Mme Auzanot, M. Ballard, Mme Bamana, M. Barthès, M. Baubry, M. Beaurain, M. Bentz, M. Bernhardt, M. Bigot, M. Bilde, M. Blairy, Mme Blanc, M. Boccaletti, Mme Bordes, M. Boulogne, Mme Bouquin, M. Bovet, M. Buisson, M. Casterman, M. Chenu, M. Chudeau, M. Clavet, Mme Colombier, Mme Da Conceicao Carvalho, M. de Fleurian, M. de Lépinau, Mme Delannoy, M. Dessigny, Mme Diaz, Mme Dogor-Such, M. Dragon, M. Dufosset, M. Dussausaye, M. Dutremble, M. Evrard, M. Falcon, M. Florquin, M. Fouquart, M. Frappé, M. Gabarron, Mme Galzy, M. Gery, M. Giletti, M. Gillet, M. Christian Girard, M. Golliot, M. Gonzalez, Mme Florence Goulet, Mme Grangier, Mme Griseti, M. Guibert, M. Guiniot, M. Guitton, Mme Hamelet, M. Houssin, M. Humbert, M. Jacobelli, M. Jenft, M. Jolly, Mme Joncour, Mme Josserand, Mme Joubert, Mme Laporte, Mme Lavalette, M. Le Bourgeois, Mme Le Pen, Mme Lechanteux, Mme Lechon, Mme Lelouis, Mme Levavasseur, M. Limongi, M. Lioret, Mme Loir, M. Lopez-Liguori, Mme Lorho, M. Lottiaux, M. Loubet, M. David Magnier, Mme Marais-Beuil, M. Marchio, M. Markowsky, M. Patrice Martin, Mme Martinez, Mme Alexandra Masson, M. Bryan Masson, M. Mauvieux, M. Meizonnet, M. Meurin, M. Monnier, M. Muller, Mme Mélin, Mme Ménaché, M. Ménagé, M. Odoul, Mme Parmentier, M. Perez, M. Pfeffer, Mme Pollet, M. Rambaud, Mme Ranc, M. Rancoule, Mme Rimbert, M. Rivière, Mme Robert-Dehault, Mme Roullaud, Mme Roy, Mme Sabatini, M. Sabatou, M. Salmon, M. Schreck, Mme Sicard, M. Emmanuel Taché, M. Jean-Philippe Tanguy, M. Taverne, M. Tesson, M. Tivoli, M. Tonussi, M. Villedieu, M. Vos et M. Weber","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF43","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000043.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 647 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF647","I","Non renseigné","Après l'article 10","Première délibération","Spillebout Violette","  Mme Vidal et M. Frébault","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_10","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF647","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000647.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 274 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF274","I","Non renseigné","Après l'article 27","Première délibération","Le Fur Corentin","  Mme Corneloup, M. Bony, M. Liégeon, Mme Petex, M. Fabrice Brun, M. Cordier, Mme Sylvie Bonnet et M. Boucard","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF274","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000274.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 8 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF8","I","Non renseigné","Après l'article 27","Première délibération","Ray Nicolas","  M. Le Fur, M. Liger et M. Jean-Pierre Vigier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_27","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF8","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000008.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 413 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF413","I","Non renseigné","Après l'article 24","Première délibération","Duby-Muller Virginie","  M. Gouffier Valente, M. Fabrice Brun, M. Boucard et Mme Corneloup","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_24","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF413","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000413.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 421 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF421","I","Non renseigné","Après l'article 21","Première délibération","Coquerel Éric","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_21","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF421","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000421.xml"
